Date,Hour,Minute,Price
2023-10-01,05,15,117999.0
2023-10-01,06,19,124999.0
2023-10-01,08,11,117999.0
2023-10-01,08,12,124999.0
2023-10-01,12,06,117999.0
2023-10-01,12,22,124999.0
2023-10-02,09,21,117999.0
2023-10-02,09,41,124999.0
2023-10-02,13,53,117999.0
2023-10-02,14,13,124999.0
2023-10-02,16,50,117999.0
2023-10-02,16,57,124999.0
2023-10-03,09,49,124999.0
2023-10-04,09,49,124999.0
2023-10-05,09,49,124999.0
2023-10-06,23,59,119999.0
2023-10-07,22,59,124999.0
2023-10-07,23,39,119999.0
2023-10-08,06,39,134999.0
2023-10-08,08,40,121999.0
2023-10-09,02,49,134999.0
2023-10-10,00,41,121999.0
2023-10-10,09,49,124999.0
2023-10-11,07,42,119999.0
2023-10-11,20,20,134999.0
2023-10-12,20,33,121999.0
2023-10-13,13,22,119999.0
2023-10-14,19,19,121999.0
2023-10-16,14,33,121999.0
2023-11-20,23,20,124999.0
2023-11-29,21,32,119999.0
2023-11-30,07,42,124999.0
2023-12-01,05,55,124999.0
2023-12-02,06,16,124999.0
2023-12-03,07,31,124999.0
2023-12-04,06,10,124999.0
2023-12-05,07,20,124999.0
2023-12-06,06,55,124999.0
2023-12-07,05,40,124999.0
2023-12-08,07,05,124999.0
2023-12-09,05,31,124999.0
2023-12-10,06,50,124999.0
2023-12-11,06,15,124999.0
2023-12-12,06,45,124999.0
2023-12-13,06,40,124999.0
2023-12-14,05,50,124999.0
2023-12-15,06,10,124999.0
2023-12-16,05,45,124999.0
2023-12-17,06,40,124999.0
2023-12-18,07,16,124999.0
2023-12-19,07,25,124999.0
2023-12-20,06,05,124999.0
2023-12-21,05,40,124999.0
2023-12-22,06,45,124999.0
2023-12-23,07,20,124999.0
2023-12-24,07,45,124999.0
2023-12-25,06,40,124999.0
2023-12-26,05,55,124999.0
2023-12-27,06,35,124999.0
2023-12-28,07,00,124999.0
2023-12-29,07,30,124999.0
2023-12-30,06,20,124999.0
2023-12-31,08,45,124999.0
2024-01-01,07,31,124999.0
2024-01-02,06,00,124999.0
2024-01-03,06,15,124999.0
2024-01-04,07,15,124999.0
2024-01-05,06,10,124999.0
2024-01-06,05,30,124999.0
2024-01-07,06,15,124999.0
2024-01-08,07,55,124999.0
2024-01-13,01,13,114999.0
2024-01-24,09,32,124999.0
2024-01-27,21,18,117999.0
2024-02-09,02,32,115999.0
2024-02-15,09,49,124999.0
2024-02-15,13,49,109999.0
2024-02-18,23,55,119999.0
2024-04-03,19,37,109999.0
2024-04-05,21,51,119999.0
2024-04-08,19,40,119999.0
2024-04-11,11,36,119999.0
2024-04-17,00,22,109999.0
2024-04-17,22,48,107999.0
2024-04-24,17,30,119999.0
2024-05-03,01,36,119999.0
2024-05-04,02,47,119999.0
2024-05-08,19,09,119999.0
2024-05-12,19,52,119999.0
2024-05-15,02,33,119999.0
2024-05-23,00,02,119999.0
2024-05-24,12,54,119999.0
2024-05-25,05,47,119999.0
2024-05-26,15,55,119999.0
2024-05-28,15,00,119999.0
2024-07-06,01,42,89999.0
2024-07-10,07,00,124999.0
2024-07-12,11,50,84999.0
2024-07-16,21,31,79999.0
2024-07-17,12,17,84999.0
2024-07-20,00,08,75999.0
2024-07-20,01,01,79999.0
2024-07-21,11,31,75999.0
2024-07-22,00,41,84999.0
2024-07-25,15,36,89999.0
2024-07-29,21,54,84999.0
2024-07-30,11,45,79999.0
2024-08-01,00,56,84999.0
2024-09-13,14,16,79999.0
2024-09-17,23,34,84999.0
2024-09-18,10,07,79999.0
2024-09-20,15,29,84999.0
2024-09-25,13,47,81249.0
2024-09-26,00,01,71249.0
2024-09-26,01,07,124998.0
2024-09-26,02,15,74999.0
2024-09-26,02,23,124998.0
2024-09-26,03,03,73249.0
2024-09-26,05,18,74999.0
2024-09-26,06,32,73249.0
2024-09-26,08,16,74999.0
2024-09-26,08,59,73249.0
2024-09-26,09,47,74999.0
2024-09-26,15,15,124998.0
2024-09-26,15,35,74999.0
2024-09-26,20,33,73249.0
2024-09-26,20,39,74999.0
2024-09-27,01,16,73249.0
2024-09-27,01,23,74999.0
2024-09-30,14,06,124998.0
2024-09-30,15,11,74999.0
2024-09-30,22,51,75999.0
2024-09-30,23,29,119999.0
2024-09-30,23,35,75999.0
2024-10-01,00,09,134999.0
2024-10-01,00,10,75999.0
2024-10-01,03,44,124998.0
2024-10-01,07,15,75999.0
2024-10-01,15,46,124998.0
2024-10-01,16,45,75999.0
2024-10-01,18,22,124998.0
2024-10-01,18,26,75999.0
2024-10-01,18,48,124998.0
2024-10-01,19,04,75999.0
2024-10-01,21,21,124998.0
2024-10-01,22,26,75999.0
2024-10-02,01,11,124998.0
2024-10-02,01,15,75999.0
2024-10-02,07,13,124998.0
2024-10-02,07,31,75999.0
2024-10-02,07,48,124998.0
2024-10-02,08,27,75999.0
2024-10-02,09,07,124998.0
2024-10-02,10,43,75999.0
2024-10-02,10,46,124998.0
2024-10-02,11,19,75999.0
2024-10-02,12,07,124998.0
2024-10-02,12,09,75999.0
2024-10-02,12,42,124998.0
2024-10-02,12,43,75999.0
2024-10-02,21,35,124998.0
2024-10-02,23,19,75999.0
2024-10-02,23,35,124998.0
2024-10-03,00,52,75999.0
2024-10-03,02,50,124998.0
2024-10-03,06,21,75999.0
2024-10-03,07,32,124998.0
2024-10-03,11,33,75999.0
2024-10-03,12,30,124998.0
2024-10-03,16,02,75999.0
2024-10-03,17,35,124998.0
2024-10-03,22,35,75999.0
2024-10-03,23,22,124998.0
2024-10-03,23,59,75999.0
2024-10-04,00,28,124998.0
2024-10-04,00,46,75999.0
2024-10-04,04,17,124998.0
2024-10-04,06,04,75999.0
2024-10-05,01,32,124998.0
2024-10-06,07,21,109999.0
2024-10-06,12,02,75999.0
2024-10-07,23,54,109999.0
2024-10-09,17,46,124998.0
2024-10-09,18,45,109999.0
2024-10-10,00,49,124998.0
2024-10-10,12,02,75999.0
2024-10-10,12,31,124998.0
2024-10-10,14,51,75999.0
2024-10-10,18,02,124998.0
2024-10-10,19,31,75999.0
2024-10-10,21,20,124998.0
2024-10-10,21,25,75999.0
2024-10-10,22,02,124998.0
2024-10-10,23,22,75999.0
2024-10-10,23,30,124998.0
2024-10-11,00,28,75999.0
2024-10-11,12,36,124998.0
2024-10-11,12,54,75999.0
2024-10-11,21,39,124998.0
2024-10-12,01,18,75999.0
2024-10-12,01,45,124998.0
2024-10-12,06,28,75999.0
2024-10-12,07,56,124998.0
2024-10-12,08,04,75999.0
2024-10-12,08,19,124998.0
2024-10-12,08,45,75999.0
2024-10-12,19,40,124998.0
2024-10-12,20,03,75999.0
2024-10-14,20,43,124998.0
2024-10-14,22,04,75999.0
2024-10-15,20,42,124998.0
2024-10-16,00,09,75999.0
2024-10-17,10,11,124998.0
2024-10-17,10,39,75999.0
2024-10-17,22,35,124998.0
2024-10-17,23,47,75999.0
2024-10-18,16,35,99999.0
2024-10-18,18,55,75999.0
2024-10-18,23,29,99999.0
2024-10-18,23,53,75999.0
2024-10-19,15,24,99999.0
2024-10-19,15,55,75999.0
2024-10-20,07,58,99999.0
2024-10-20,11,26,75999.0
2024-10-20,14,36,99999.0
2024-10-20,16,14,75999.0
2024-10-20,21,31,99999.0
2024-10-20,21,59,75999.0
2024-10-21,20,04,99999.0
2024-10-21,23,45,75999.0
2024-10-22,08,25,99999.0
2024-10-22,11,25,75999.0
2024-10-23,01,12,74999.0
2024-10-27,13,09,73999.0
2024-11-01,00,12,75999.0
2024-11-08,12,29,79999.0
2024-11-11,00,42,74999.0
2024-11-12,07,11,79999.0
2024-11-21,17,59,79989.0
2024-11-23,00,16,74990.0
2024-11-29,18,04,72999.0
2024-11-29,18,12,74990.0
2024-11-29,20,04,72999.0
2024-11-29,21,07,74990.0
2024-11-29,23,24,72999.0
2024-11-30,11,47,74990.0
2024-11-30,11,47,72999.0
2024-11-30,17,24,74990.0
2024-11-30,17,25,72999.0
2024-11-30,21,45,74990.0
2024-11-30,22,20,72999.0
2024-12-01,11,31,74990.0
2024-12-01,12,51,72999.0
2024-12-01,18,28,74990.0
2024-12-01,20,16,72999.0
2024-12-02,07,45,74990.0
2024-12-02,14,44,72999.0
2024-12-02,15,33,74990.0
2024-12-02,18,18,72999.0
2024-12-02,18,32,74990.0
2024-12-02,20,10,72999.0
2024-12-02,22,45,74990.0
2024-12-02,22,51,72999.0
2024-12-03,00,02,74990.0
2024-12-03,08,34,72999.0
2024-12-03,10,05,74990.0
2024-12-03,12,45,79999.0
2024-12-10,10,07,76999.0
2024-12-20,11,18,72999.0
2025-01-01,00,16,79999.0
2025-01-06,21,55,76999.0
2025-01-08,01,38,74999.0
2025-01-09,00,32,76999.0
2025-01-10,13,08,74999.0
2025-01-13,20,19,73999.0
2025-01-17,13,08,71999.0
2025-01-22,15,27,71899.0
2025-01-22,16,32,71999.0
2025-01-23,00,38,71899.0
2025-01-23,04,02,71999.0
2025-01-23,09,01,71899.0
2025-01-23,14,01,71999.0
2025-01-23,16,21,71899.0
2025-01-23,17,23,71999.0
